lookup_id,energy,status,xyz_file,log_file,elapsed_seconds
PUUAYUBAIZMECZ-JLHYYAGUSA-N_conf47,,failed,,/home/lunet/cglh4/openCOSMO-RS_Pipeline-LH/pipeline_data/5_conformer_xyz_optimised/acrylates/gxtb/step1/log/PUUAYUBAIZMECZ-JLHYYAGUSA-N_conf47_gxtb.log,0.12426599627360702
ZDQNWDNMNKSMHI-FRRDWIJNSA-N_conf54,,failed,,/home/lunet/cglh4/openCOSMO-RS_Pipeline-LH/pipeline_data/5_conformer_xyz_optimised/acrylates/gxtb/step1/log/ZDQNWDNMNKSMHI-FRRDWIJNSA-N_conf54_gxtb.log,0.09451867686584592
JIGUQPWFLRLWPJ-UHFFFAOYSA-N_conf90,,failed,,/home/lunet/cglh4/openCOSMO-RS_Pipeline-LH/pipeline_data/5_conformer_xyz_optimised/acrylates/gxtb/step1/log/JIGUQPWFLRLWPJ-UHFFFAOYSA-N_conf90_gxtb.log,0.1179869957268238
GRKDVZMVHOLESV-UHFFFAOYSA-N_conf77,,failed,,/home/lunet/cglh4/openCOSMO-RS_Pipeline-LH/pipeline_data/5_conformer_xyz_optimised/acrylates/gxtb/step1/log/GRKDVZMVHOLESV-UHFFFAOYSA-N_conf77_gxtb.log,0.1185902957804501
PUUAYUBAIZMECZ-JLHYYAGUSA-N_conf89,,failed,,/home/lunet/cglh4/openCOSMO-RS_Pipeline-LH/pipeline_data/5_conformer_xyz_optimised/acrylates/gxtb/step1/log/PUUAYUBAIZMECZ-JLHYYAGUSA-N_conf89_gxtb.log,0.11472465191036463
VVQNEPGJFQJSBK-UHFFFAOYSA-N_conf30,,failed,,/home/lunet/cglh4/openCOSMO-RS_Pipeline-LH/pipeline_data/5_conformer_xyz_optimised/acrylates/gxtb/step1/log/VVQNEPGJFQJSBK-UHFFFAOYSA-N_conf30_gxtb.log,0.13850215589627624
RBFPEAGEJJSYCX-UHFFFAOYSA-N_conf17,,failed,,/home/lunet/cglh4/openCOSMO-RS_Pipeline-LH/pipeline_data/5_conformer_xyz_optimised/acrylates/gxtb/step1/log/RBFPEAGEJJSYCX-UHFFFAOYSA-N_conf17_gxtb.log,0.14355490962043405
IWBDNDKRBBFYKG-JLHYYAGUSA-N_conf59,,failed,,/home/lunet/cglh4/openCOSMO-RS_Pipeline-LH/pipeline_data/5_conformer_xyz_optimised/acrylates/gxtb/step1/log/IWBDNDKRBBFYKG-JLHYYAGUSA-N_conf59_gxtb.log,0.08669790113344789
BAPJBEWLBFYGME-UHFFFAOYSA-N_conf93,,converged,/home/lunet/cglh4/openCOSMO-RS_Pipeline-LH/pipeline_data/5_conformer_xyz_optimised/acrylates/gxtb/step1/xyz/BAPJBEWLBFYGME-UHFFFAOYSA-N_conf93_opt.xyz,/home/lunet/cglh4/openCOSMO-RS_Pipeline-LH/pipeline_data/5_conformer_xyz_optimised/acrylates/gxtb/step1/log/BAPJBEWLBFYGME-UHFFFAOYSA-N_conf93_gxtb.log,163.00969769619405
KBEBGUQPQBELIU-CMDGGOBGSA-N_conf85,,failed,,/home/lunet/cglh4/openCOSMO-RS_Pipeline-LH/pipeline_data/5_conformer_xyz_optimised/acrylates/gxtb/step1/log/KBEBGUQPQBELIU-CMDGGOBGSA-N_conf85_gxtb.log,0.06560374610126019
NCTBYWFEJFTVEL-ZETCQYMHSA-N_conf82,,failed,,/home/lunet/cglh4/openCOSMO-RS_Pipeline-LH/pipeline_data/5_conformer_xyz_optimised/acrylates/gxtb/step1/log/NCTBYWFEJFTVEL-ZETCQYMHSA-N_conf82_gxtb.log,0.10266412701457739
