# master_csv: /home/lunet/cglh4/openCOSMO-RS_Pipeline-LH/pipeline_data/3_conformer_xyz/acrylates/rdkit/_master_acrylates_rdkit_100.csv
# previous_lookup: None
# method: topN
# params: {'top_n': 20}
# energy_source: energy_gen# total_input: 2700
# usable_energy: 2700
# total_pruned: 540

lookup_id,energy_active,energy_rank
QIWKUEJZZCOPFV-UHFFFAOYSA-N_conf53,31.681231586433547,10.0
QIWKUEJZZCOPFV-UHFFFAOYSA-N_conf22,31.690821696350632,11.0
QIWKUEJZZCOPFV-UHFFFAOYSA-N_conf83,31.742855713115564,12.0
QIWKUEJZZCOPFV-UHFFFAOYSA-N_conf55,31.74372564282688,13.0
QIWKUEJZZCOPFV-UHFFFAOYSA-N_conf99,31.832039463170847,14.0
QIWKUEJZZCOPFV-UHFFFAOYSA-N_conf24,31.906103597910477,15.0
QIWKUEJZZCOPFV-UHFFFAOYSA-N_conf39,31.99796899381382,16.0
QIWKUEJZZCOPFV-UHFFFAOYSA-N_conf1,32.11531054417214,17.0
QIWKUEJZZCOPFV-UHFFFAOYSA-N_conf54,32.122994701267565,18.0
QIWKUEJZZCOPFV-UHFFFAOYSA-N_conf89,32.19108344788739,19.0
QIWKUEJZZCOPFV-UHFFFAOYSA-N_conf43,32.23703862446671,20.0
QTKPMCIBUROOGY-UHFFFAOYSA-N_conf19,12.11627327101224,1.0
QTKPMCIBUROOGY-UHFFFAOYSA-N_conf83,12.467055501774414,2.0
QTKPMCIBUROOGY-UHFFFAOYSA-N_conf66,12.6378289956723,3.0
QTKPMCIBUROOGY-UHFFFAOYSA-N_conf94,12.91933106763662,4.0
QTKPMCIBUROOGY-UHFFFAOYSA-N_conf0,13.003678686056793,5.0
QTKPMCIBUROOGY-UHFFFAOYSA-N_conf25,13.074237134744768,6.0
QTKPMCIBUROOGY-UHFFFAOYSA-N_conf33,13.098366445400314,7.0
QTKPMCIBUROOGY-UHFFFAOYSA-N_conf98,13.111848329662545,8.0
QTKPMCIBUROOGY-UHFFFAOYSA-N_conf93,13.38674167799694,9.0
QTKPMCIBUROOGY-UHFFFAOYSA-N_conf34,13.601579478904164,10.0
QTKPMCIBUROOGY-UHFFFAOYSA-N_conf73,13.647014804112931,11.0
QTKPMCIBUROOGY-UHFFFAOYSA-N_conf5,13.838438037369489,12.0
QTKPMCIBUROOGY-UHFFFAOYSA-N_conf22,14.04126094101922,13.0
QTKPMCIBUROOGY-UHFFFAOYSA-N_conf58,14.537232810637878,14.0
QTKPMCIBUROOGY-UHFFFAOYSA-N_conf14,14.564161584693174,15.0
QTKPMCIBUROOGY-UHFFFAOYSA-N_conf75,14.823282651800143,16.0
QTKPMCIBUROOGY-UHFFFAOYSA-N_conf99,14.98077081596351,17.0
QTKPMCIBUROOGY-UHFFFAOYSA-N_conf29,15.58851872282258,18.0
QTKPMCIBUROOGY-UHFFFAOYSA-N_conf71,15.61667973280401,19.0
QTKPMCIBUROOGY-UHFFFAOYSA-N_conf15,15.860761011705716,20.0
QXLXSQHHHGJQDK-MDWZMJQESA-N_conf41,90.25010557202546,1.0
QXLXSQHHHGJQDK-MDWZMJQESA-N_conf85,94.47816859631132,2.0
QXLXSQHHHGJQDK-MDWZMJQESA-N_conf74,103.67750011145466,3.0
QXLXSQHHHGJQDK-MDWZMJQESA-N_conf6,106.70571864835178,4.0
QXLXSQHHHGJQDK-MDWZMJQESA-N_conf8,107.19915352494242,5.0
QXLXSQHHHGJQDK-MDWZMJQESA-N_conf86,110.82422719663248,6.0
QXLXSQHHHGJQDK-MDWZMJQESA-N_conf35,114.31123244444184,7.0
QXLXSQHHHGJQDK-MDWZMJQESA-N_conf56,114.97687459264216,8.0
QXLXSQHHHGJQDK-MDWZMJQESA-N_conf71,115.03031082115125,9.0
QXLXSQHHHGJQDK-MDWZMJQESA-N_conf78,115.11979595063086,10.0
QXLXSQHHHGJQDK-MDWZMJQESA-N_conf13,115.18812098862904,11.0
QXLXSQHHHGJQDK-MDWZMJQESA-N_conf58,115.3383921285297,12.0
QXLXSQHHHGJQDK-MDWZMJQESA-N_conf75,115.5750381748385,13.0
QXLXSQHHHGJQDK-MDWZMJQESA-N_conf69,115.92177862673664,14.0
QXLXSQHHHGJQDK-MDWZMJQESA-N_conf14,117.84321700776653,15.0
QXLXSQHHHGJQDK-MDWZMJQESA-N_conf0,117.8995295319207,16.0
QXLXSQHHHGJQDK-MDWZMJQESA-N_conf95,118.05261752109578,17.0
QXLXSQHHHGJQDK-MDWZMJQESA-N_conf73,119.68132398115397,18.0
QXLXSQHHHGJQDK-MDWZMJQESA-N_conf26,119.99452352636186,19.0
QXLXSQHHHGJQDK-MDWZMJQESA-N_conf33,120.57011617702886,20.0
RBFPEAGEJJSYCX-UHFFFAOYSA-N_conf79,58.965322806420126,1.0
RBFPEAGEJJSYCX-UHFFFAOYSA-N_conf45,62.93932579156747,2.0
RBFPEAGEJJSYCX-UHFFFAOYSA-N_conf12,63.67990169130098,3.0
RBFPEAGEJJSYCX-UHFFFAOYSA-N_conf32,64.81043460017261,4.0
RBFPEAGEJJSYCX-UHFFFAOYSA-N_conf93,65.0624742936979,5.0
RBFPEAGEJJSYCX-UHFFFAOYSA-N_conf92,65.9460466104484,6.0
RBFPEAGEJJSYCX-UHFFFAOYSA-N_conf55,66.3327883223087,7.0
RBFPEAGEJJSYCX-UHFFFAOYSA-N_conf77,67.26965826328744,8.0
RBFPEAGEJJSYCX-UHFFFAOYSA-N_conf9,67.30241436986398,9.0
RBFPEAGEJJSYCX-UHFFFAOYSA-N_conf18,67.76931347088072,10.0
RBFPEAGEJJSYCX-UHFFFAOYSA-N_conf95,67.9374075400231,11.0
RBFPEAGEJJSYCX-UHFFFAOYSA-N_conf39,68.06630812558518,12.0
RBFPEAGEJJSYCX-UHFFFAOYSA-N_conf4,68.31120228925603,13.0
RBFPEAGEJJSYCX-UHFFFAOYSA-N_conf33,68.79520262121628,14.0
RBFPEAGEJJSYCX-UHFFFAOYSA-N_conf85,68.82268973950902,15.0
RBFPEAGEJJSYCX-UHFFFAOYSA-N_conf53,68.82502834837807,16.0
RBFPEAGEJJSYCX-UHFFFAOYSA-N_conf40,69.34901315420908,17.0
RBFPEAGEJJSYCX-UHFFFAOYSA-N_conf27,69.87150589271356,18.0
RBFPEAGEJJSYCX-UHFFFAOYSA-N_conf66,70.14645670756641,19.0
RBFPEAGEJJSYCX-UHFFFAOYSA-N_conf84,70.31828419936173,20.0
SJMYWORNLPSJQO-UHFFFAOYSA-N_conf63,25.12159101238906,1.0
SJMYWORNLPSJQO-UHFFFAOYSA-N_conf83,25.355262017305893,2.0
SJMYWORNLPSJQO-UHFFFAOYSA-N_conf52,26.283988772326914,3.0
SJMYWORNLPSJQO-UHFFFAOYSA-N_conf0,28.29745840695313,4.0
SJMYWORNLPSJQO-UHFFFAOYSA-N_conf37,28.3229828989556,5.0
SJMYWORNLPSJQO-UHFFFAOYSA-N_conf4,29.14029081300357,6.0
SJMYWORNLPSJQO-UHFFFAOYSA-N_conf24,29.222985280973575,7.0
SJMYWORNLPSJQO-UHFFFAOYSA-N_conf85,29.353651374446645,8.0
SJMYWORNLPSJQO-UHFFFAOYSA-N_conf93,29.607459578933952,9.0
SJMYWORNLPSJQO-UHFFFAOYSA-N_conf38,29.827516688488732,10.0
SJMYWORNLPSJQO-UHFFFAOYSA-N_conf96,29.916484538333645,11.0
SJMYWORNLPSJQO-UHFFFAOYSA-N_conf31,29.94078405595563,12.0
SJMYWORNLPSJQO-UHFFFAOYSA-N_conf16,30.16246467064404,13.0
SJMYWORNLPSJQO-UHFFFAOYSA-N_conf67,30.395849818777176,14.0
SJMYWORNLPSJQO-UHFFFAOYSA-N_conf40,30.46572638087213,15.0
SJMYWORNLPSJQO-UHFFFAOYSA-N_conf12,30.475351347439197,16.0
SJMYWORNLPSJQO-UHFFFAOYSA-N_conf49,30.79617849653204,17.0
SJMYWORNLPSJQO-UHFFFAOYSA-N_conf44,31.10026845208849,18.0
SJMYWORNLPSJQO-UHFFFAOYSA-N_conf59,31.18352744294953,19.0
SJMYWORNLPSJQO-UHFFFAOYSA-N_conf82,31.60703538152553,20.0
SUPCQIBBMFXVTL-UHFFFAOYSA-N_conf72,11.928666006200944,1.0
SUPCQIBBMFXVTL-UHFFFAOYSA-N_conf21,11.954886315721708,2.0
SUPCQIBBMFXVTL-UHFFFAOYSA-N_conf86,12.080866783887204,3.0
SUPCQIBBMFXVTL-UHFFFAOYSA-N_conf67,12.805089463198996,4.0
SUPCQIBBMFXVTL-UHFFFAOYSA-N_conf35,12.953495575971148,5.0
SUPCQIBBMFXVTL-UHFFFAOYSA-N_conf74,13.079525494938023,6.0
SUPCQIBBMFXVTL-UHFFFAOYSA-N_conf46,13.084049845260452,7.0
SUPCQIBBMFXVTL-UHFFFAOYSA-N_conf62,13.117935364968902,8.0
SUPCQIBBMFXVTL-UHFFFAOYSA-N_conf89,13.228456632257046,9.0
SUPCQIBBMFXVTL-UHFFFAOYSA-N_conf31,13.375193590739638,10.0
SUPCQIBBMFXVTL-UHFFFAOYSA-N_conf34,13.734266977213093,11.0
SUPCQIBBMFXVTL-UHFFFAOYSA-N_conf1,13.939626566550649,12.0
SUPCQIBBMFXVTL-UHFFFAOYSA-N_conf48,13.95539985369163,13.0
SUPCQIBBMFXVTL-UHFFFAOYSA-N_conf75,13.987231519829392,14.0
SUPCQIBBMFXVTL-UHFFFAOYSA-N_conf12,13.997869520682228,15.0
SUPCQIBBMFXVTL-UHFFFAOYSA-N_conf98,14.168951499508594,16.0
SUPCQIBBMFXVTL-UHFFFAOYSA-N_conf82,14.256477139515356,17.0
SUPCQIBBMFXVTL-UHFFFAOYSA-N_conf23,14.31345785270332,18.0
SUPCQIBBMFXVTL-UHFFFAOYSA-N_conf78,14.477339172261514,19.0
SUPCQIBBMFXVTL-UHFFFAOYSA-N_conf14,14.679257779174426,20.0
UUHZUEBKUREPBP-MDWZMJQESA-N_conf6,97.37173669854585,1.0
UUHZUEBKUREPBP-MDWZMJQESA-N_conf45,102.13680489219698,2.0
UUHZUEBKUREPBP-MDWZMJQESA-N_conf78,107.09311909040927,3.0
UUHZUEBKUREPBP-MDWZMJQESA-N_conf53,107.3215918233698,4.0
UUHZUEBKUREPBP-MDWZMJQESA-N_conf7,109.60505458241656,5.0
UUHZUEBKUREPBP-MDWZMJQESA-N_conf96,109.94794651066496,6.0
UUHZUEBKUREPBP-MDWZMJQESA-N_conf86,110.2503392604138,7.0
UUHZUEBKUREPBP-MDWZMJQESA-N_conf21,111.46616959751852,8.0
UUHZUEBKUREPBP-MDWZMJQESA-N_conf56,112.05183062736285,9.0
UUHZUEBKUREPBP-MDWZMJQESA-N_conf95,112.06540931295945,10.0
UUHZUEBKUREPBP-MDWZMJQESA-N_conf9,112.25721691071564,11.0
UUHZUEBKUREPBP-MDWZMJQESA-N_conf71,112.34632284539728,12.0
UUHZUEBKUREPBP-MDWZMJQESA-N_conf52,112.58446996695416,13.0
UUHZUEBKUREPBP-MDWZMJQESA-N_conf0,113.80914300326587,14.0
UUHZUEBKUREPBP-MDWZMJQESA-N_conf38,114.10352639389416,15.0
UUHZUEBKUREPBP-MDWZMJQESA-N_conf13,115.07979086868966,16.0
UUHZUEBKUREPBP-MDWZMJQESA-N_conf51,116.26616336047768,17.0
UUHZUEBKUREPBP-MDWZMJQESA-N_conf92,116.84347672908696,18.0
UUHZUEBKUREPBP-MDWZMJQESA-N_conf42,116.9618211336884,19.0
UUHZUEBKUREPBP-MDWZMJQESA-N_conf48,117.25714175314288,20.0
VEBCLRKUSAGCDF-RWLZTCESSA-N_conf26,94.63698199309478,1.0
VEBCLRKUSAGCDF-RWLZTCESSA-N_conf90,97.721017162221,2.0
VEBCLRKUSAGCDF-RWLZTCESSA-N_conf75,99.04957049155432,3.0
VEBCLRKUSAGCDF-RWLZTCESSA-N_conf89,100.3925820980109,4.0
VEBCLRKUSAGCDF-RWLZTCESSA-N_conf10,101.61202013534758,5.0
VEBCLRKUSAGCDF-RWLZTCESSA-N_conf52,102.57228806175452,6.0
VEBCLRKUSAGCDF-RWLZTCESSA-N_conf82,103.16480262525909,7.0
VEBCLRKUSAGCDF-RWLZTCESSA-N_conf73,104.2126920697321,8.0
VEBCLRKUSAGCDF-RWLZTCESSA-N_conf87,104.53253189727226,9.0
VEBCLRKUSAGCDF-RWLZTCESSA-N_conf28,104.63149746894928,10.0
VEBCLRKUSAGCDF-RWLZTCESSA-N_conf21,105.07120318867024,11.0
VEBCLRKUSAGCDF-RWLZTCESSA-N_conf20,105.0930830026037,12.0
VEBCLRKUSAGCDF-RWLZTCESSA-N_conf76,106.5632884537174,13.0
VEBCLRKUSAGCDF-RWLZTCESSA-N_conf39,106.64611446840972,14.0
VEBCLRKUSAGCDF-RWLZTCESSA-N_conf1,106.65741662079942,15.0
VEBCLRKUSAGCDF-RWLZTCESSA-N_conf25,106.94590463231808,16.0
VEBCLRKUSAGCDF-RWLZTCESSA-N_conf79,107.4779577228068,17.0
VEBCLRKUSAGCDF-RWLZTCESSA-N_conf83,107.64036342375184,18.0
VEBCLRKUSAGCDF-RWLZTCESSA-N_conf13,107.91203356737356,19.0
VEBCLRKUSAGCDF-RWLZTCESSA-N_conf45,109.20689151918845,20.0
VFHVQBAGLAREND-UHFFFAOYSA-N_conf49,64.10340977774645,1.0
VFHVQBAGLAREND-UHFFFAOYSA-N_conf1,64.29736406523519,2.0
VFHVQBAGLAREND-UHFFFAOYSA-N_conf28,64.48560596847902,3.0
VFHVQBAGLAREND-UHFFFAOYSA-N_conf70,64.5230085328499,4.0
VFHVQBAGLAREND-UHFFFAOYSA-N_conf68,64.79522949461477,5.0
VFHVQBAGLAREND-UHFFFAOYSA-N_conf27,65.64244583847454,6.0
VFHVQBAGLAREND-UHFFFAOYSA-N_conf6,65.70275514828336,7.0
VFHVQBAGLAREND-UHFFFAOYSA-N_conf74,65.71387268746888,8.0
VFHVQBAGLAREND-UHFFFAOYSA-N_conf76,65.80464376548804,9.0
VFHVQBAGLAREND-UHFFFAOYSA-N_conf53,66.46092906637504,10.0
VFHVQBAGLAREND-UHFFFAOYSA-N_conf8,66.47345989344804,11.0
VFHVQBAGLAREND-UHFFFAOYSA-N_conf41,66.57652346403785,12.0
VFHVQBAGLAREND-UHFFFAOYSA-N_conf22,66.6963332669719,13.0
VFHVQBAGLAREND-UHFFFAOYSA-N_conf89,66.7685551600499,14.0
VFHVQBAGLAREND-UHFFFAOYSA-N_conf18,66.82783586129581,15.0
VFHVQBAGLAREND-UHFFFAOYSA-N_conf81,66.85991139673841,16.0
VFHVQBAGLAREND-UHFFFAOYSA-N_conf35,66.9600100563446,17.0
VFHVQBAGLAREND-UHFFFAOYSA-N_conf16,67.01914148316646,18.0
VFHVQBAGLAREND-UHFFFAOYSA-N_conf21,67.10020916618558,19.0
VFHVQBAGLAREND-UHFFFAOYSA-N_conf87,67.16195618288882,20.0
VVQNEPGJFQJSBK-UHFFFAOYSA-N_conf59,10.129832920904454,1.0
VVQNEPGJFQJSBK-UHFFFAOYSA-N_conf8,10.176139307363668,2.0
VVQNEPGJFQJSBK-UHFFFAOYSA-N_conf20,10.186305727040317,3.0
VVQNEPGJFQJSBK-UHFFFAOYSA-N_conf86,10.348444675824982,4.0
VVQNEPGJFQJSBK-UHFFFAOYSA-N_conf23,10.839216357635417,5.0
VVQNEPGJFQJSBK-UHFFFAOYSA-N_conf29,10.846649340498598,6.0
VVQNEPGJFQJSBK-UHFFFAOYSA-N_conf33,10.88351411240902,7.0
VVQNEPGJFQJSBK-UHFFFAOYSA-N_conf19,10.98582157199823,8.0
VVQNEPGJFQJSBK-UHFFFAOYSA-N_conf31,11.06625551847356,9.0
VVQNEPGJFQJSBK-UHFFFAOYSA-N_conf69,11.16745201073336,10.0
VVQNEPGJFQJSBK-UHFFFAOYSA-N_conf70,11.239622930863796,11.0
VVQNEPGJFQJSBK-UHFFFAOYSA-N_conf73,11.45617804195498,12.0
VVQNEPGJFQJSBK-UHFFFAOYSA-N_conf65,11.514606903538205,13.0
VVQNEPGJFQJSBK-UHFFFAOYSA-N_conf67,11.62562004654183,14.0
VVQNEPGJFQJSBK-UHFFFAOYSA-N_conf25,11.77417436281673,15.0
VVQNEPGJFQJSBK-UHFFFAOYSA-N_conf98,11.927604341293405,16.0
VVQNEPGJFQJSBK-UHFFFAOYSA-N_conf39,12.06110358086825,17.0
VVQNEPGJFQJSBK-UHFFFAOYSA-N_conf57,12.289028686529273,18.0
VVQNEPGJFQJSBK-UHFFFAOYSA-N_conf1,12.320751332971565,19.0
VVQNEPGJFQJSBK-UHFFFAOYSA-N_conf28,12.365066937408647,20.0
YIJYFLXQHDOQGW-UHFFFAOYSA-N_conf95,61.5107450859399,1.0
YIJYFLXQHDOQGW-UHFFFAOYSA-N_conf38,63.759532439284285,2.0
YIJYFLXQHDOQGW-UHFFFAOYSA-N_conf16,65.07582442393286,3.0
YIJYFLXQHDOQGW-UHFFFAOYSA-N_conf75,67.09338709877272,4.0
YIJYFLXQHDOQGW-UHFFFAOYSA-N_conf62,67.52083372427087,5.0
YIJYFLXQHDOQGW-UHFFFAOYSA-N_conf90,68.90478534262763,6.0
YIJYFLXQHDOQGW-UHFFFAOYSA-N_conf64,69.53678713056958,7.0
YIJYFLXQHDOQGW-UHFFFAOYSA-N_conf5,69.57396462914166,8.0
YIJYFLXQHDOQGW-UHFFFAOYSA-N_conf1,69.93050968938272,9.0
YIJYFLXQHDOQGW-UHFFFAOYSA-N_conf51,70.19363423457358,10.0
YIJYFLXQHDOQGW-UHFFFAOYSA-N_conf10,70.61352262072785,11.0
YIJYFLXQHDOQGW-UHFFFAOYSA-N_conf2,70.63700968329765,12.0
YIJYFLXQHDOQGW-UHFFFAOYSA-N_conf37,70.6940915337402,13.0
YIJYFLXQHDOQGW-UHFFFAOYSA-N_conf71,70.93114511445665,14.0
YIJYFLXQHDOQGW-UHFFFAOYSA-N_conf7,71.14609078175125,15.0
YIJYFLXQHDOQGW-UHFFFAOYSA-N_conf24,71.25720614066324,16.0
YIJYFLXQHDOQGW-UHFFFAOYSA-N_conf96,71.35383101908396,17.0
YIJYFLXQHDOQGW-UHFFFAOYSA-N_conf83,71.91841789608053,18.0
YIJYFLXQHDOQGW-UHFFFAOYSA-N_conf84,71.98594416828111,19.0
YIJYFLXQHDOQGW-UHFFFAOYSA-N_conf67,72.15683781232406,20.0
ZDQNWDNMNKSMHI-FRRDWIJNSA-N_conf41,56.89461448975824,1.0
ZDQNWDNMNKSMHI-FRRDWIJNSA-N_conf30,60.42904551503215,2.0
ZDQNWDNMNKSMHI-FRRDWIJNSA-N_conf72,63.05783762189045,3.0
ZDQNWDNMNKSMHI-FRRDWIJNSA-N_conf37,69.19125600910148,4.0
ZDQNWDNMNKSMHI-FRRDWIJNSA-N_conf45,69.79403371984247,5.0
ZDQNWDNMNKSMHI-FRRDWIJNSA-N_conf22,71.17208611401655,6.0
ZDQNWDNMNKSMHI-FRRDWIJNSA-N_conf66,72.19997898942316,7.0
ZDQNWDNMNKSMHI-FRRDWIJNSA-N_conf75,72.36638245404741,8.0
ZDQNWDNMNKSMHI-FRRDWIJNSA-N_conf90,72.44216993386532,9.0
ZDQNWDNMNKSMHI-FRRDWIJNSA-N_conf84,72.45376654145882,10.0
ZDQNWDNMNKSMHI-FRRDWIJNSA-N_conf4,72.63477346945871,11.0
ZDQNWDNMNKSMHI-FRRDWIJNSA-N_conf54,74.17988228147875,12.0
ZDQNWDNMNKSMHI-FRRDWIJNSA-N_conf50,74.60311356363005,13.0
ZDQNWDNMNKSMHI-FRRDWIJNSA-N_conf46,76.41761503801592,14.0
ZDQNWDNMNKSMHI-FRRDWIJNSA-N_conf27,76.55620376112303,15.0
ZDQNWDNMNKSMHI-FRRDWIJNSA-N_conf26,76.72622036749199,16.0
ZDQNWDNMNKSMHI-FRRDWIJNSA-N_conf20,76.90205561624276,17.0
ZDQNWDNMNKSMHI-FRRDWIJNSA-N_conf43,77.20794515184633,18.0
ZDQNWDNMNKSMHI-FRRDWIJNSA-N_conf74,77.21822923966542,19.0
ZDQNWDNMNKSMHI-FRRDWIJNSA-N_conf76,77.65717868651564,20.0
